News_Agency,Tweet_text,Tweet_Date_Timestamp,Compound_sentiment_score,Positive_sentiment_score,Negative_sentiment_score,Neutral_sentiment_score
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:00:34+00:00,0.34,0.107,0.0,0.893
BBC,RT @ioTSC: @idamaria_pacino @ImPAN0 @AFP @CNBC @nytimes @BBC @bobdylan @RobertDowneyJr @Marvel @idamariapan1 @impxyz @lux_chiara @RobertIge…,2018-03-07 01:00:35+00:00,0.0,0.0,0.0,1.0
BBC,RT @idamaria_pacino: @ioTSC @ImPAN0 @AFP @CNBC @nytimes @BBC @bobdylan @RobertDowneyJr @Marvel @idamariapan1 @impxyz @lux_chiara @RobertIge…,2018-03-07 01:00:39+00:00,0.0,0.0,0.0,1.0
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:00:42+00:00,0.34,0.107,0.0,0.893
BBC,RT @ioTSC: @idamaria_pacino @ImPAN0 @AFP @CNBC @nytimes @BBC @bobdylan @RobertDowneyJr @Marvel @idamariapan1 @impxyz @lux_chiara @RobertIge…,2018-03-07 01:00:44+00:00,0.0,0.0,0.0,1.0
BBC,RT @ioTSC: @idamaria_pacino @ImPAN0 @AFP @CNBC @nytimes @BBC @bobdylan @RobertDowneyJr @Marvel @idamariapan1 @impxyz @lux_chiara @RobertIge…,2018-03-07 01:00:50+00:00,0.0,0.0,0.0,1.0
BBC,RT @idamaria_pacino: @ioTSC @ImPAN0 @AFP @CNBC @nytimes @BBC @bobdylan @RobertDowneyJr @Marvel @idamariapan1 @impxyz @lux_chiara @RobertIge…,2018-03-07 01:00:54+00:00,0.0,0.0,0.0,1.0
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:00:55+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:00:56+00:00,0.34,0.107,0.0,0.893
BBC,RT @idamaria_pacino: @ioTSC @ImPAN0 @AFP @CNBC @nytimes @BBC @bobdylan @RobertDowneyJr @Marvel @idamariapan1 @impxyz @lux_chiara @RobertIge…,2018-03-07 01:00:58+00:00,0.0,0.0,0.0,1.0
BBC,RT @idamaria_pacino: @ioTSC @AFP @CNBC @nytimes @BBC @bobdylan #idampan #idaLennon #Lennon #RobertDowneyJr #Zuckerberg #Trump #DC #Imagine…,2018-03-07 01:01:04+00:00,0.0,0.0,0.0,1.0
BBC,RT @ioTSC: @idamaria_pacino @AFP @CNBC @nytimes @BBC @bobdylan #idampan #idaTELL #idaAristo #idaLennon #JohnLennon #idaCrowley #AleisterCro…,2018-03-07 01:01:07+00:00,0.0,0.0,0.0,1.0
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:01:28+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:01:49+00:00,0.34,0.107,0.0,0.893
BBC,@BBC should never change!,2018-03-07 01:01:58+00:00,0.0,0.0,0.0,1.0
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:01:59+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:02:05+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:02:17+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:02:18+00:00,0.34,0.107,0.0,0.893
BBC,"@otivar55 @BBC Yes, we supported a united Ireland. But @montie ignores it was the left who called for ""troops out"", we didn't want a single working class kid to die for Britain's first and last colony, and we engaged with republicans in support of a political, rather than military, solution.",2018-03-07 01:02:28+00:00,0.8062,0.255,0.119,0.626
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:02:31+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:02:50+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:03:03+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:03:15+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:03:30+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:03:33+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:03:40+00:00,0.34,0.107,0.0,0.893
BBC,"RT @Plinkleton: @caitoz don't you think when  @BBC 's Jane standly predicted collapse of WTC7 22 minutes before it happened, it showed us a…",2018-03-07 01:03:46+00:00,-0.4939,0.0,0.122,0.878
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:03:48+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:03:53+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:03:59+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:04:08+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:04:58+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:04:59+00:00,0.34,0.107,0.0,0.893
BBC,"Dear @bbccomedy @BBC time to commission series 4 of #TwoDoorsDown and while you’re at it give us a series 5. Bless you BBC, if not Christine will be fucking raging. https://t.co/GcS3MqmbRL",2018-03-07 01:05:10+00:00,0.1796,0.154,0.105,0.741
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:05:16+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:05:52+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:06:15+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:06:26+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:06:54+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:07:02+00:00,0.34,0.107,0.0,0.893
BBC,"RT @EK_EuropeanMove: @daisymplewis @13sarahmurphy @BBC Totally agree that Dimbleby has played a dangerous role here, both on the night thro…",2018-03-07 01:07:18+00:00,0.2716,0.214,0.128,0.659
BBC,"RT @daisymplewis: @13sarahmurphy .@BBC have a very large share of the blame. 

From 5.30 announcement by Dimbleby saying “that’s it we’re o…",2018-03-07 01:07:31+00:00,0.0202,0.104,0.101,0.796
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:08:13+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:08:29+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:09:11+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:10:11+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:10:46+00:00,0.34,0.107,0.0,0.893
BBC,"RT @SteveLawrence_: The @BBC has put the entertainment value of airing xenophobic populist voices, like Farage, ahead of its primary role a…",2018-03-07 01:11:07+00:00,0.7717,0.288,0.0,0.712
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:11:16+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:11:19+00:00,0.34,0.107,0.0,0.893
BBC,"RT @BBC: ❤️ Just adorable. 
How would you react if your daughter won an Oscar? 
#TheSilentChild #Oscars https://t.co/ienD3dDtKX",2018-03-07 01:11:36+00:00,0.7845,0.301,0.0,0.699
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:12:15+00:00,0.34,0.107,0.0,0.893
BBC,@MrStuartNicoll @EK_EuropeanMove @y2kshack @bcomininvisible @Bournemouth4EU @daisymplewis @13sarahmurphy @BBC @MentornMedia @tinopolisgroup But his employer is making huge bucks through the low £ etc. Is that legal?,2018-03-07 01:12:16+00:00,0.1779,0.141,0.078,0.781
BBC,"RT @burohappold: Thrilled to hear #NorthernSpire is being featured on TV again tonight, this time on @BBC Inside Out North East at 7.30pm -…",2018-03-07 01:12:28+00:00,0.4404,0.112,0.0,0.888
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:12:35+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:13:15+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:13:17+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:14:14+00:00,0.34,0.107,0.0,0.893
BBC,RT @21WIRE: This is the scene which @guardian @CNN @BBC never wanted us to see - they wanted Al Nusra maniacs running Sharia courts in #Ale…,2018-03-07 01:14:40+00:00,-0.296,0.0,0.084,0.916
BBC,Wouldn't you like to have an #ElectricVehicle that could charge in 10 minutes? (via @BBC): https://t.co/yDAPfElNU9,2018-03-07 01:15:08+00:00,-0.2755,0.0,0.123,0.877
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:15:08+00:00,0.34,0.107,0.0,0.893
BBC,Enjoy this quick clip from our episode of @TopGear_BBCA! You can see more of the #Redshift and many other vehicles by watching the full episode on @BBC https://t.co/cfIfTllP9V,2018-03-07 01:15:52+00:00,0.5411,0.115,0.0,0.885
BBC,"@adamgarriereal @TheManilaTimes @iMthinkingPinoy @PTVph @UN @AP @FoxNews @CNN @BBC @ABC @infowars
@TheEllenShow @AC360 @pcoogov

https://t.co/6XbhmgQIY8",2018-03-07 01:16:32+00:00,0.0,0.0,0.0,1.0
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:17:49+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:17:53+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:18:11+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:18:29+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:18:38+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:19:05+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:19:26+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:19:40+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:19:43+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:21:12+00:00,0.34,0.107,0.0,0.893
BBC,"RT @ajplus: ""Doctors aren't listening to us.""

Serena Williams, who had a pulmonary embolism while giving birth, told @BBC doctors aren't p…",2018-03-07 01:22:22+00:00,0.34,0.107,0.0,0.893
CNN,@TrumpsMyHomeboy @CNN @DICKS @Academy https://t.co/yAdp4JSOK6,2018-03-07 01:21:39+00:00,0.0,0.0,0.0,1.0
CNN,@cellinoatt @MrsPerrin @seanhannity @JulianAssange @wikileaks @CNN @NBCNews @nytimes @washingtonpost #BWAHAHAHAHAHA,2018-03-07 01:21:40+00:00,0.0,0.0,0.0,1.0
CNN,"RT @CNN: A HUD employee wrote a blistering open letter to Secretary Ben Carson, accusing him of participating in a ""smear campaign"" against…",2018-03-07 01:21:41+00:00,-0.4939,0.0,0.189,0.811
CNN,"@CNN New @WhiteHouse title, Ehtics Violator @KellyannePolls.",2018-03-07 01:21:41+00:00,-0.5267,0.0,0.362,0.638
CNN,"@TheDennisDavis @browardsheriff @CNN When you have to announce you’re a leader, generally means your not.",2018-03-07 01:21:41+00:00,0.0,0.0,0.0,1.0
CNN,@rolandsmartin @tvonetv @ThisWeekABC @GStephanopoulos @MSNBC @CNN I wrote my feelings about canceling @newsone when I filled out my Neilson rating surveys. #RollingwithRoland,2018-03-07 01:21:43+00:00,0.0,0.0,0.0,1.0
CNN,RT @CNN: Fox wants to shave the advertising on its networks to two minutes per hour https://t.co/aQOw9vJgpO https://t.co/OHatiLZP8s,2018-03-07 01:21:44+00:00,0.0,0.0,0.0,1.0
CNN,@CNN I've already named my toilet after him.,2018-03-07 01:21:44+00:00,0.0,0.0,0.0,1.0
CNN,RT @CNN: A Kansas man pleaded guilty in state court to killing a engineer from India and injuring two others at a sports bar in February 20…,2018-03-07 01:21:44+00:00,-0.802,0.0,0.247,0.753
CNN,RT @CNN: A Kansas man pleaded guilty in state court to killing a engineer from India and injuring two others at a sports bar in February 20…,2018-03-07 01:21:44+00:00,-0.802,0.0,0.247,0.753
CNN,"RT @CNN: The powerful ""bomb cyclone"" that battered the Northeast over the weekend also uncovered the wreckage of a ship that could date bac…",2018-03-07 01:21:45+00:00,-0.1027,0.104,0.119,0.778
CNN,"RT @CNN: Barbie unveils dolls based on real-life figures including Amelia Earhart, Frida Kahlo, Katherine Johnson and Chloe Kim ahead of #I…",2018-03-07 01:21:45+00:00,0.0,0.0,0.0,1.0
CNN,"RT @Jali_Cat: @CNN @Acosta @CNN &amp; @Acosta stands out daily with all the fake news y’all spew. 🤮🤮🤮🤮

WE DONT NEED GLOBALIST IN OUR GOVERNMEN…",2018-03-07 01:21:47+00:00,-0.4767,0.0,0.114,0.886
CNN,"@USAPatriot1980 @JoelLefurgey @CNN No its you actually. If you don't like CNN and you don't watch them why would you troll their tl? And if you feel that strongly about it why not at least offer a cogent argument for/against the subject? Rather than the tired ""maga"" or ""fake news"" one liners.",2018-03-07 01:21:47+00:00,-0.877,0.035,0.219,0.747
CNN,@CNN @CNNOpinion How is this news except around CNN. You talk about prejudiced comments...like a jealous 5 yr. old,2018-03-07 01:21:48+00:00,-0.7096,0.0,0.282,0.718
CNN,@realDonaldTrump @larry_kudlow please do not risk your career !! @CNN,2018-03-07 01:21:49+00:00,0.5716,0.37,0.0,0.63
CNN,"Dear @cnn: ""Globalist"" means a Jewish person. Please relay this to your on air talent.",2018-03-07 01:21:49+00:00,0.7717,0.412,0.0,0.588
CNN,@csm3d @CNN Said no one.,2018-03-07 01:21:50+00:00,-0.296,0.0,0.355,0.645
CNN,"RT @CNN: Barbie unveils dolls based on real-life figures including Amelia Earhart, Frida Kahlo, Katherine Johnson and Chloe Kim ahead of #I…",2018-03-07 01:21:51+00:00,0.0,0.0,0.0,1.0
CNN,"RT @CNN: This little girl was completely awestruck by Michelle Obama's portrait and believes that the former first lady is ""a queen"" https:…",2018-03-07 01:21:51+00:00,0.0,0.0,0.0,1.0
CNN,RT @CNN: Genetic testing company 23andMe has been give federal approval to sell at-home kits that test for three breast cancer gene mutatio…,2018-03-07 01:21:52+00:00,-0.3182,0.109,0.154,0.737
CNN,@samshanghai @AndrewVernonDC @CNN @CNNOpinion A Lot of their problems one could argue are inherently self inflicted.  It is up to them to fix their problems not the US.,2018-03-07 01:21:52+00:00,-0.7783,0.0,0.245,0.755
CNN,"@CamilleHarper12 @notadeplorable2 @CNN @realDonaldTrump Prob true, but one can hope.",2018-03-07 01:21:52+00:00,0.6956,0.418,0.0,0.582
CNN,@CNN I put in my application 💯💯💯,2018-03-07 01:21:52+00:00,0.0,0.0,0.0,1.0
CNN,"RT @CNN: Barbie unveils dolls based on real-life figures including Amelia Earhart, Frida Kahlo, Katherine Johnson and Chloe Kim ahead of #I…",2018-03-07 01:21:53+00:00,0.0,0.0,0.0,1.0
CNN,RT @CNN: Senate Majority Leader Mitch McConnell broke his silence and denounced President Trump's threat to place controversial tariffs on…,2018-03-07 01:21:55+00:00,-0.7906,0.0,0.32,0.68
CNN,"@Chairmnoomowmow @CNN Wait did someone use the words ""ethics"" &amp; ""lawyer"" in same sentence? ROFL!",2018-03-07 01:21:58+00:00,0.7206,0.317,0.0,0.683
CNN,"RT @CNN: A HUD employee wrote a blistering open letter to Secretary Ben Carson, accusing him of participating in a ""smear campaign"" against…",2018-03-07 01:21:58+00:00,-0.4939,0.0,0.189,0.811
CNN,"RT @CNN: White House aide Kellyanne Conway violated the Hatch Act on two occasions by ""advocating for and against candidates"" in last year'…",2018-03-07 01:21:58+00:00,-0.5267,0.0,0.134,0.866
CNN,"RT @CNN: ""Dumpster fire"" is in the Merriam-Webster dictionary now, defined as ""an utterly calamitous or mismanaged situation or occurrence""…",2018-03-07 01:21:59+00:00,-0.4588,0.0,0.182,0.818
CNN,@CNN  https://t.co/agLt4ghc2D,2018-03-07 01:22:00+00:00,0.0,0.0,0.0,1.0
CNN,RT @CNN: Fox wants to shave the advertising on its networks to two minutes per hour https://t.co/aQOw9vJgpO https://t.co/OHatiLZP8s,2018-03-07 01:22:01+00:00,0.0,0.0,0.0,1.0
CNN,@LisaLlinaresWol @EdKrassen @CNN The only person that speaks the truth! What are you afraid of! The real TRUTH? Is propaganda your truth? 😠,2018-03-07 01:22:01+00:00,0.7634,0.3,0.07,0.63
CNN,"RT @TheDennisDavis: @browardsheriff We could check Snopes or watch @CNN both more likely to get it correct than your dept, lead by Sheriff…",2018-03-07 01:22:02+00:00,0.0,0.0,0.0,1.0
CNN,@CNN The SPACE Act of 2015 has opened the opportunity to lay claim to the priceless rare earth elements locked in asteroids. Make your own claim today to an asteroid or exoplanet worth billions: https://t.co/Zz6fNmnJR4 https://t.co/T66km3n6xf,2018-03-07 01:22:04+00:00,0.5719,0.121,0.0,0.879
CNN,@CNN carson was trying to squash his 30k couch....,2018-03-07 01:22:05+00:00,0.0,0.0,0.0,1.0
CNN,@CNN  Trump listens to NO ONE!  It doesn’t matter who his advisors are!,2018-03-07 01:22:05+00:00,-0.5294,0.07,0.225,0.704
CNN,@CNN Duh 🙄,2018-03-07 01:22:05+00:00,0.0,0.0,0.0,1.0
CNN,@pamelaval @eloisapiloto @fedxjetmech @USNJack @RightWingAngel @RedNationRising @RealMattCouch @hockywizrd @navyjack @CNN @KPikklefield I think that unreasonable confiscation or using false or spurious information to obtain a warrant is criminal but that does not seem to be the case according to the sources in the newspaper article. We must must strike the balance between Public Safety and Inalienable Rights.,2018-03-07 01:22:05+00:00,0.1901,0.062,0.066,0.872
CNN,"RT @CNN: Yes, Mr. President, there is total chaos in your White House | Analysis by @CillizzaCNN https://t.co/OgZSfbwg6m https://t.co/XyeoS…",2018-03-07 01:22:06+00:00,-0.25,0.121,0.165,0.714
CNN,"RT @CNN: Jeffrey Toobin: ""Gary Cohn made a big show of being disgusted with the President's behavior after Charlottesville"" and said he mig…",2018-03-07 01:22:06+00:00,-0.5267,0.0,0.139,0.861
CNN,RT @harshit0000000m: @CNN  https://t.co/agLt4ghc2D,2018-03-07 01:22:06+00:00,0.0,0.0,0.0,1.0
CNN,@MugClubBear @CNN November 19. You're Welcome.,2018-03-07 01:22:06+00:00,0.4588,0.375,0.0,0.625
CNN,RT @CNN: McDonald's announces that Quarter Pounders in every US store except for ones in Hawaii and Alaska will have fresh beef starting in…,2018-03-07 01:22:06+00:00,0.3182,0.091,0.0,0.909
CNN,"RT @CNN: Barbie unveils dolls based on real-life figures including Amelia Earhart, Frida Kahlo, Katherine Johnson and Chloe Kim ahead of #I…",2018-03-07 01:22:07+00:00,0.0,0.0,0.0,1.0
CNN,RT @CNN: Jacob Moore is the first man to accuse former USA Gymnastics team doctor Larry Nassar of abuse. He says he doesn't want other male…,2018-03-07 01:22:07+00:00,-0.7369,0.0,0.239,0.761
CNN,"RT @Jali_Cat: @CNN @Acosta @CNN &amp; @Acosta stands out daily with all the fake news y’all spew. 🤮🤮🤮🤮

WE DONT NEED GLOBALIST IN OUR GOVERNMEN…",2018-03-07 01:22:08+00:00,-0.4767,0.0,0.114,0.886
CNN,"RT @Jali_Cat: @CNN @Acosta @CNN &amp; @Acosta stands out daily with all the fake news y’all spew. 🤮🤮🤮🤮

WE DONT NEED GLOBALIST IN OUR GOVERNMEN…",2018-03-07 01:22:08+00:00,-0.4767,0.0,0.114,0.886
CNN,"RT @CNN: A HUD employee wrote a blistering open letter to Secretary Ben Carson, accusing him of participating in a ""smear campaign"" against…",2018-03-07 01:22:09+00:00,-0.4939,0.0,0.189,0.811
CNN,@CNN evil trump,2018-03-07 01:22:09+00:00,-0.6597,0.0,0.688,0.312
CNN,@CNN Treason.,2018-03-07 01:22:10+00:00,-0.4404,0.0,0.744,0.256
CNN,"@CNN So the false narrative that he was strictly targeting gays was wrong? 

You mean the media was wrong again?",2018-03-07 01:22:10+00:00,-0.7622,0.0,0.267,0.733
CNN,@marafafito @twpolk @lrozen @CNN @nytimes Do you have a link to the Times piece?,2018-03-07 01:22:12+00:00,0.0,0.0,0.0,1.0
CNN,@CNN See the @DetroitPistons,2018-03-07 01:22:12+00:00,0.0,0.0,0.0,1.0
