News_Agency,Tweet_text,Tweet_Date_Timestamp,Compound_sentiment_score,Positive_sentiment_score,Negative_sentiment_score,Neutral_sentiment_score
CNN,"RT @LindaClawson3: @Chairmnoomowmow @CNN Wait did someone use the words ""ethics"" &amp; ""lawyer"" in same sentence? ROFL!",2018-03-07 01:22:12+00:00,0.7206,0.287,0.0,0.713
CNN,"@CNN With no added antibotics, hormones?",2018-03-07 01:22:12+00:00,-0.296,0.0,0.306,0.694
CNN,"RT @CNN: A HUD employee wrote a blistering open letter to Secretary Ben Carson, accusing him of participating in a ""smear campaign"" against…",2018-03-07 01:22:13+00:00,-0.4939,0.0,0.189,0.811
CNN,RT @CNN: Senate Majority Leader Mitch McConnell broke his silence and denounced President Trump's threat to place controversial tariffs on…,2018-03-07 01:22:13+00:00,-0.7906,0.0,0.32,0.68
CNN,@msnbc @cnn @maddow @RepAdamSchiff @RepSwalwell @SenBlumenthal @Lawrence Let me take not so wild guess: Nunes was involved. https://t.co/McJieMBd0D,2018-03-07 01:22:15+00:00,0.0,0.0,0.0,1.0
CNN,RT @CNN: A Kansas man pleaded guilty in state court to killing a engineer from India and injuring two others at a sports bar in February 20…,2018-03-07 01:22:16+00:00,-0.802,0.0,0.247,0.753
CNN,@staywokeco @the1truepatri0t @Seribus2 @ABC @CNN Go learn how the country works before trying to argue.,2018-03-07 01:22:16+00:00,-0.34,0.0,0.146,0.854
CNN,@CNN We have a pulse!,2018-03-07 01:22:16+00:00,0.0,0.0,0.0,1.0
CNN,@flt587 @CNN Or cry about Russia and investigate that every time the sun comes up?  Excuse me. Just sneezed. It’s Russia’s fault. Do you mind if I open an investigation on that? Hungry kids are next I promise.,2018-03-07 01:22:17+00:00,-0.5514,0.086,0.148,0.766
CNN,"RT @CNN: Barbie unveils dolls based on real-life figures including Amelia Earhart, Frida Kahlo, Katherine Johnson and Chloe Kim ahead of #I…",2018-03-07 01:22:17+00:00,0.0,0.0,0.0,1.0
CNN,@CNN Lol they’re caving to @Wendys’ abuse,2018-03-07 01:22:18+00:00,-0.34,0.233,0.35,0.417
CNN,RT @CNN: Facebook robots may one day follow you around at home https://t.co/uWWZFu26gw https://t.co/5K5Assr8py,2018-03-07 01:22:18+00:00,0.0,0.0,0.0,1.0
CNN,"RT @CNN: Dumpster fire (noun): ""An utterly calamitous or mismanaged situation or occurrence,"" as the Merriam-Webster dictionary now defines…",2018-03-07 01:22:18+00:00,-0.4588,0.0,0.19,0.81
CNN,"RT @CNN: A HUD employee wrote a blistering open letter to Secretary Ben Carson, accusing him of participating in a ""smear campaign"" against…",2018-03-07 01:22:18+00:00,-0.4939,0.0,0.189,0.811
CNN,"@CynTiaLarge @CNN You were eating frozen beef. This is just the ""never frozen, always refrigerated"" beef Wendy's has had for years.",2018-03-07 01:22:19+00:00,0.0,0.0,0.0,1.0
CNN,@CNN Why the bullet-proof vest???,2018-03-07 01:22:20+00:00,0.0,0.0,0.0,1.0
CNN,"@GilJime07552359 @washingtonpost @latimes @nytimes @BostonGlobe @AP @Reuters @CNN @MSNBC @abcnews @ABCWorldNews @NBCNews @CBSNews @Christy__P @tedlieu @EdKrassen @krassenstein @mrmgrady Last time I checked, no one we know dodged the draft (snowflake) but the TWIT - in - Chief, oh yah, his feet hurt so he Couldn't go to Vietnam.....",2018-03-07 01:22:23+00:00,-0.7351,0.0,0.126,0.874
CNN,"RT @seanhannity: Fake news hooker desperation. First interview people in the middle of a meltdown, now this?  Maybe fake news  @CNN should…",2018-03-07 01:22:23+00:00,-0.8481,0.0,0.338,0.662
CNN,"@MRGlinski @Suavebones @CuttinMaurizio @CNN Youre high as a freaking kite.
Why on earth... would ANYONE... vote Dem?
Theyve done NOTHING, for 2 YEARS.
Theyve done NOTHING BUT LOSE, for 2 YEARS.
Theyve had NO AGENDA.. for 3 YEARS.",2018-03-07 01:22:23+00:00,-0.8872,0.0,0.252,0.748
CNN,"RT @thecjpearson: Gun control advocates and @CNN never mention the everyday tragedies that happen in Chicago. 

I wonder why? Maybe because…",2018-03-07 01:22:24+00:00,-0.6486,0.0,0.227,0.773
CNN,"RT @CNN: A HUD employee wrote a blistering open letter to Secretary Ben Carson, accusing him of participating in a ""smear campaign"" against…",2018-03-07 01:22:25+00:00,-0.4939,0.0,0.189,0.811
CNN,"RT @lookner: This happened 48 hours ago. But to @CNN it's ""news"" that just has to be reported extensively today with a discussion panel. ht…",2018-03-07 01:22:26+00:00,0.0,0.0,0.0,1.0
CNN,"RT @CNN: A HUD employee wrote a blistering open letter to Secretary Ben Carson, accusing him of participating in a ""smear campaign"" against…",2018-03-07 01:22:27+00:00,-0.4939,0.0,0.189,0.811
CNN,"RT @CNN: A HUD employee wrote a blistering open letter to Secretary Ben Carson, accusing him of participating in a ""smear campaign"" against…",2018-03-07 01:22:27+00:00,-0.4939,0.0,0.189,0.811
CNN,@CNN Mueller is useless!,2018-03-07 01:22:29+00:00,-0.4753,0.0,0.508,0.492
CNN,"RT @EdKrassen: Sam Nunberg said that when Mueller is done, @CNN will be just fine, but Sean Hannity will be very “embarrassed”.",2018-03-07 01:22:29+00:00,0.1027,0.062,0.0,0.938
CNN,"RT @CNN: ""I'm not going to be sent to prison. ... Do you think Robert Mueller is going to send me to prison, Erin, for this?"" Former Trump…",2018-03-07 01:22:30+00:00,-0.765,0.0,0.202,0.798
CNN,@CNN  https://t.co/fNfHRltT6X,2018-03-07 01:22:30+00:00,0.0,0.0,0.0,1.0
CNN,"RT @CNN: A HUD employee wrote a blistering open letter to Secretary Ben Carson, accusing him of participating in a ""smear campaign"" against…",2018-03-07 01:22:31+00:00,-0.4939,0.0,0.189,0.811
CNN,@kingpatrck @Steelchecker @CNN And has a girls name!,2018-03-07 01:22:31+00:00,0.0,0.0,0.0,1.0
CNN,"RT @_SierraWhiskee: Maybe if you're weren't so #Rude, 
@PressSec @SarahHuckabee would take a question from you! 
Maybe @CNN should replace…",2018-03-07 01:22:31+00:00,0.0,0.0,0.0,1.0
CNN,@edgiesversion @DRUDGE_REPORT @CNN @AP This guy is on the phone with his travel agent right now.,2018-03-07 01:22:35+00:00,0.0,0.0,0.0,1.0
CNN,@CNN Did he post his name or is this another unnamed source,2018-03-07 01:22:36+00:00,0.0,0.0,0.0,1.0
CNN,@CNN @jkatzy13 You think there should be another special counsel? Thought you were smart enough to see through the Republican BS.,2018-03-07 01:22:38+00:00,0.6597,0.221,0.0,0.779
CNN,@CNN  https://t.co/3TWqMETX4z,2018-03-07 01:22:38+00:00,0.0,0.0,0.0,1.0
CNN,@OfficialAntifa Because they like to suck your dick. I’m looking at you @CNN.,2018-03-07 01:22:38+00:00,-0.5719,0.134,0.332,0.535
CNN,RT @CNN: A top Amazon executive is leaving for Airbnb https://t.co/at4MPaSBwU https://t.co/kH0raUImSg,2018-03-07 01:22:38+00:00,0.3612,0.28,0.0,0.72
CNN,@CNN Wow.  Just wow,2018-03-07 01:22:39+00:00,0.8225,0.792,0.0,0.208
CNN,RT @parscale: Wow @CNN is in intensive care. Someone yell for the crash cart. America has had enough #FakeNews https://t.co/V9snIsDHBR,2018-03-07 01:22:41+00:00,0.6486,0.262,0.101,0.637
CNN,@CNN Russian collusion that's a joke CNN  ABC cbs  That's collusion,2018-03-07 01:22:42+00:00,0.296,0.196,0.0,0.804
CNN,@CNN He'll be the next Trump stooge to go.,2018-03-07 01:22:43+00:00,0.0,0.0,0.0,1.0
CNN,"RT @7bugglettes: @CNN @FloridaGovScott wants to ARM TEACHERS in Florida after 12 hours of training.
This WOMAN could be legally armed in a…",2018-03-07 01:22:43+00:00,0.1027,0.06,0.0,0.94
CNN,RT @CNN: Senate Majority Leader Mitch McConnell broke his silence and denounced President Trump's threat to place controversial tariffs on…,2018-03-07 01:22:44+00:00,-0.7906,0.0,0.32,0.68
CNN,@UngerJd @CNN That’s what you call an excuse. What’s fact is that fox crushes fake news CNN in viewership. End of discussion.,2018-03-07 01:22:44+00:00,-0.6908,0.049,0.228,0.722
CNN,RT @CNN: A Kansas man pleaded guilty in state court to killing a engineer from India and injuring two others at a sports bar in February 20…,2018-03-07 01:22:45+00:00,-0.802,0.0,0.247,0.753
CNN,"RT @CNN: Dumpster fire (noun): ""An utterly calamitous or mismanaged situation or occurrence,"" as the Merriam-Webster dictionary now defines…",2018-03-07 01:22:45+00:00,-0.4588,0.0,0.19,0.81
Fox,@edhenry Turned on @TuckerCarlson to catch your report #perfecttiming @FoxNews #fairandbalanced,2018-03-07 01:21:40+00:00,0.0,0.0,0.0,1.0
Fox,RT @mikedidi1964: @FoxNews @AlexPappas I do not believe the claim,2018-03-07 01:21:40+00:00,0.0,0.0,0.0,1.0
Fox,"RT @FoxNews: Joel Payne: “You look at this president, he’s failed every test of leadership.” https://t.co/h1ju5CxlZY",2018-03-07 01:21:42+00:00,-0.5106,0.0,0.18,0.82
Fox,RT @FoxNews: Steelworkers' President: @POTUS' Trade Policy Will Punish 'Evildoers' in Int'l Market  #TheStory https://t.co/QVU3sFMOfa,2018-03-07 01:21:42+00:00,-0.5267,0.0,0.195,0.805
Fox,RT @BasedBasterd: @almostjingo @wesleyfelixpsi @jasoninthehouse @AmericaNewsroom @FoxNews @MsTriaI @DropTha_Mic25 @nameredacted5 @Nick_Falc…,2018-03-07 01:21:45+00:00,0.0,0.0,0.0,1.0
Fox,"@FoxNews @POTUS And in the real news...
https://t.co/KlZr1wZn4V",2018-03-07 01:21:45+00:00,0.0,0.0,0.0,1.0
Fox,RT @FoxNews: WATCH: Police and firefighters used their life-saving skills to save a 9-week-old Saint Bernard puppy that was choking on its…,2018-03-07 01:21:46+00:00,0.0516,0.127,0.119,0.754
Fox,Dems' and Women's March leaders ties to Farrakhan come under fire https://t.co/EFHHS3Etdb via the @FoxNews Android app,2018-03-07 01:21:46+00:00,-0.34,0.0,0.13,0.87
Fox,@disings @FoxNews It’s about time!,2018-03-07 01:21:46+00:00,0.0,0.0,0.0,1.0
Fox,@FoxNews @Sen_JoeManchin Only saying that because of midterm elections in a state Trump won. He voted against Trump on major legislation.💗💗,2018-03-07 01:21:47+00:00,0.5719,0.163,0.0,0.837
Fox,"RT @LotusOak: Watch @RobertKennedyJr on @FoxNews with @TuckerCarlson: Time To Question #Vaccines
https://t.co/p7jzbY06zp
https://t.co/VLgJn…",2018-03-07 01:21:48+00:00,0.0,0.0,0.0,1.0
Fox,"RT @FoxNews: .@RepRatcliffe: “A second special counsel is not just appropriate, but necessary.” #TheStory https://t.co/iUyIBUPYIr",2018-03-07 01:21:48+00:00,0.2144,0.117,0.0,0.883
Fox,@FoxNews @POTUS But that’s is NOT a thing. We need more Renewable Energy jobs. Not Coal and Steel. Sorry but it’s true. Trump is killing those jobs.,2018-03-07 01:21:49+00:00,-0.4331,0.156,0.209,0.635
Fox,"RT @FoxNews: .@POTUS: ""The Russians had no impact on our votes whatsoever, but certainly there was meddling...You have to be really watchin…",2018-03-07 01:21:49+00:00,0.3612,0.126,0.065,0.81
Fox,RT @kimguilfoyle: Coming up on #TheFive:  North Korea indicates willingness to talk to U.S. and halt nuclear tests... @FoxNews,2018-03-07 01:21:49+00:00,0.2732,0.104,0.0,0.896
Fox,@squidlimerick @FoxNews @MarkCGlaze @NRA You compare UK school shootings to American school shootings but you don’t address the person only addressing the weapon of choice. This didn’t happen after 9/11. Handguns kill more in America why aren’t you going for those?,2018-03-07 01:21:49+00:00,-0.8847,0.0,0.193,0.807
Fox,@FoxNews @POTUS Fox would interview a homeless person off the street if he sided with Trump on any issue,2018-03-07 01:21:49+00:00,0.0,0.0,0.0,1.0
Fox,"RT @FoxNews: Stoneman Douglas High School student Kyle Kashuv: “We have to focus first on what we can achieve, and that is bipartisan chang…",2018-03-07 01:21:50+00:00,0.0,0.0,0.0,1.0
Fox,"RT @FoxNews: .@PressSec: “These men represent the very best of America, and remind us why it’s so important to make sure our great veterans…",2018-03-07 01:21:50+00:00,0.9225,0.399,0.0,0.601
Fox,RT @EricTrump: Congratulations @FoxNews: Fox has 15 of the top 20 shows with @SeanHannity and @TuckerCarlson leading the pack at 1st and 2n…,2018-03-07 01:21:50+00:00,0.6908,0.213,0.0,0.787
Fox,RT @FoxNews: Steelworkers' President: @POTUS' Trade Policy Will Punish 'Evildoers' in Int'l Market  #TheStory https://t.co/QVU3sFMOfa,2018-03-07 01:21:53+00:00,-0.5267,0.0,0.195,0.805
Fox,RT @FoxNews: .@RepPeteKing: “I’ve never supported a special counsel before. I think in this case it is essential that there be one…There’s…,2018-03-07 01:21:53+00:00,-0.4973,0.0,0.19,0.81
Fox,RT @FoxNews: .@JudgeJeanine: “Citizenship is a privilege. We don’t grant it to people because they think they deserve it.” https://t.co/Mvt…,2018-03-07 01:21:55+00:00,0.6124,0.227,0.0,0.773
Fox,"RT @FoxNews: Jimmy Kimmel's 'divisive,' politically charged Oscars could be least watched in history https://t.co/a6x7VfGsKD",2018-03-07 01:21:55+00:00,-0.2023,0.0,0.114,0.886
Fox,"RT @FoxNews: .@marcorubio: ""This tragedy is the result of a massive multi-systemic failure - a failure involving federal agencies, state ag…",2018-03-07 01:21:55+00:00,-0.9001,0.0,0.423,0.577
Fox,RT @FoxNews: Steelworkers' President: @POTUS' Trade Policy Will Punish 'Evildoers' in Int'l Market  #TheStory https://t.co/QVU3sFMOfa,2018-03-07 01:21:56+00:00,-0.5267,0.0,0.195,0.805
Fox,"RT @FoxNews: .@RepGoodlatte: ""In order to set the record straight, clear what is going on at the @FBI, and make sure this does not happen a…",2018-03-07 01:21:56+00:00,0.7003,0.228,0.0,0.772
Fox,@EricTrump @realDonaldTrump @FoxNews @seanhannity @TuckerCarlson Sit down the world is laughing at you. Get a real job like sweeping floors in the white house. If you can pass the security clearance that is.,2018-03-07 01:21:57+00:00,0.7964,0.218,0.0,0.782
Fox,RT @mergerguy: @FoxNews @JohnS222325  https://t.co/VLjKHHHYTw,2018-03-07 01:21:57+00:00,0.0,0.0,0.0,1.0
Fox,@cnni @BBCBreaking @AP @Reuters @dwnews @Washingtonpost @FareedZakaria @camanpour @FoxNews @ABC @NBCNews @CBS @CBSNews @guardiannews @hrw @ariannahuff @ZDF @Le_Figaro @lemondefr @TIME @nytimesworld @latimes @WSJ @chicagotribune @LaTribune @RTLFrance @RTLde @RTLNL @HumanRightsTR https://t.co/1QbydM3CZ3,2018-03-07 01:21:58+00:00,0.0,0.0,0.0,1.0
Fox,RT @Vern_Eli: @FoxNews @ScottWalker @WalkerDaily https://t.co/95fZGAmMH0,2018-03-07 01:21:58+00:00,0.0,0.0,0.0,1.0
Fox,RT @FoxNews: .@RepMattGaetz: “We will learn a lot of very helpful things from the inspector general’s report but then we need to use that i…,2018-03-07 01:21:59+00:00,0.2609,0.082,0.0,0.918
Fox,@di8285502 @TillieDiesel @melissae777 @Kimzjourney @CheekyM18628616 @blp3 @EricTrump @FoxNews @seanhannity @TuckerCarlson Lol I'd be proud to be a fake account that knows what the hatch act is and if someone representing the white house uses their official position to promote Ivanka Trump's brand on national television is clearly violating the hatch act. Stop drinking the coolaid,2018-03-07 01:22:01+00:00,0.34,0.167,0.131,0.701
Fox,"RT @FoxNews: Stoneman Douglas High School student Kyle Kashuv: “We have to focus first on what we can achieve, and that is bipartisan chang…",2018-03-07 01:22:01+00:00,0.0,0.0,0.0,1.0
Fox,@EricTrump @FoxNews @seanhannity @TuckerCarlson Fox News aka Faux News the fake news that only morons believe!,2018-03-07 01:22:02+00:00,-0.69,0.0,0.289,0.711
Fox,"@edhenry @TuckerCarlson @FoxNews Good segment on Tucker. You're absolutely right, but it's the same thing, every single day with these leftists in the media and on Capitol Hill---complete denial of their own responsibility for the For the last election.",2018-03-07 01:22:04+00:00,0.2382,0.049,0.0,0.951
Fox,"RT @FoxNews: Stoneman Douglas High School student Kyle Kashuv: “We have to focus first on what we can achieve, and that is bipartisan chang…",2018-03-07 01:22:04+00:00,0.0,0.0,0.0,1.0
Fox,RT @FoxNews: Steelworkers' President: @POTUS' Trade Policy Will Punish 'Evildoers' in Int'l Market  #TheStory https://t.co/QVU3sFMOfa,2018-03-07 01:22:05+00:00,-0.5267,0.0,0.195,0.805
Fox,"RT @TrumpsBlonde: BR E A K I N G 🚨🚨🚨
Gowdy, Goodlatte demand appointment of special counsel, citing FISA abuses via the @FoxNews App https:…",2018-03-07 01:22:06+00:00,-0.34,0.113,0.214,0.672
Fox,"@HeatherChilders @FredFleitz @POTUS @FoxFriendsFirst @FoxNews @rebeccagrantdc NKorea done this n past to alleviate sanctions. They want untenable security guarantees, they still have the brain power to carry on n future Nuke/missile tests and development. keep with sanctions while we have em by the balls!",2018-03-07 01:22:06+00:00,0.4574,0.091,0.0,0.909
Fox,RT @EricTrump: Congratulations @FoxNews: Fox has 15 of the top 20 shows with @SeanHannity and @TuckerCarlson leading the pack at 1st and 2n…,2018-03-07 01:22:06+00:00,0.6908,0.213,0.0,0.787
Fox,RT @FoxNews: WATCH: Police and firefighters used their life-saving skills to save a 9-week-old Saint Bernard puppy that was choking on its…,2018-03-07 01:22:06+00:00,0.0516,0.127,0.119,0.754
Fox,"RT @FoxNews: Gowdy, Goodlatte demand appointment of special counsel, citing FISA abuses - via @brookefoxnews 
https://t.co/9q3Q3YBayU",2018-03-07 01:22:06+00:00,-0.34,0.136,0.258,0.606
Fox,Melania Trump: 'We need to change' arc of opioid crisis https://t.co/D4KwF3MAGa via the @FoxNews Android app,2018-03-07 01:22:07+00:00,-0.6249,0.0,0.215,0.785
Fox,@FoxNews @POTUS He’s so full of shit.,2018-03-07 01:22:08+00:00,-0.5945,0.0,0.392,0.608
Fox,RT @FoxNews: .@TGowdySC &amp; @RepGoodlatte Call for Special Counsel on FISA: Current Probe 'Has No Jurisdiction' Over 24 Witnesses #SpecialRep…,2018-03-07 01:22:09+00:00,0.128,0.118,0.096,0.786
Fox,"@FoxNews @POTUS @WhiteHouse This will be where Trump is soon, anyway... https://t.co/GwxU2wbJqo",2018-03-07 01:22:09+00:00,0.0,0.0,0.0,1.0
Fox,@Militarily @RealDanaGriffin @EricTrump @FoxNews @seanhannity @TuckerCarlson Fox literally thought they found big foot... they have never been on top,2018-03-07 01:22:10+00:00,-0.1511,0.0,0.081,0.919
Fox,"RT @FoxNews: Stoneman Douglas High School student Kyle Kashuv: “We have to focus first on what we can achieve, and that is bipartisan chang…",2018-03-07 01:22:11+00:00,0.0,0.0,0.0,1.0
Fox,RT @FoxNews: .@RepPeteKing: “I’ve never supported a special counsel before. I think in this case it is essential that there be one…There’s…,2018-03-07 01:22:11+00:00,-0.4973,0.0,0.19,0.81
Fox,RT @FoxNews: .@TGowdySC &amp; @RepGoodlatte Call for Special Counsel on FISA: Current Probe 'Has No Jurisdiction' Over 24 Witnesses #SpecialRep…,2018-03-07 01:22:11+00:00,0.128,0.118,0.096,0.786
Fox,"@FoxNews    FOX TRUMP PUTIN BS CRAP!! WHY DON'T YOU REPORT HOW MANY RUSSIANS WHERE INVOLVED WITH THE TRUMP CAMPAIGN AND BEFORE, AND HOW TRUMP IS PAYING PUTIN BY NOT PUTTING THE SANCTIONS ON. TELL THE TRUTH HOW YOU GUYS HAVE STAGED INTERVIEWS AND CREATED FALSE CONSPIRACYS, CORRUPT",2018-03-07 01:22:11+00:00,0.4619,0.118,0.062,0.82
Fox,RT @FoxNews: .@RepPeteKing: “I’ve never supported a special counsel before. I think in this case it is essential that there be one…There’s…,2018-03-07 01:22:13+00:00,-0.4973,0.0,0.19,0.81
Fox,@FoxNews @RandPaul ur a  trumpite! since trump is a Russian sympathiser u must be also! ur a Commie! is ur payola in rubles or greenbacks! IRS wants to know,2018-03-07 01:22:17+00:00,0.0,0.0,0.0,1.0
Fox,@FoxNews Don’t pay him any mind. He’s an ignorant baboon!,2018-03-07 01:22:17+00:00,-0.4199,0.0,0.322,0.678
Fox,RT @FoxNews: Michael Flynn selling home to pay for legal fees after pleading guilty in Trump probe https://t.co/5BYJjRgKpU,2018-03-07 01:22:18+00:00,-0.4019,0.072,0.203,0.725
Fox,"RT @RandPaul: ICYMI: This morning I joined @FoxNews to discuss my Audit the Fed amendment, FISA reform and tariffs. https://t.co/tkbRVwrRqb",2018-03-07 01:22:20+00:00,0.0,0.0,0.0,1.0
Fox,"RT @Chicago1Ray: Gowdy, Goodlatte demand appointment of special counsel, citing FISA abuses https://t.co/SXcLYV8VeV via the @FoxNews

#Sess…",2018-03-07 01:22:20+00:00,-0.34,0.124,0.234,0.642
Fox,"RT @FoxNews: .@Sen_JoeManchin: “We have a president that has the spine to start saying ‘Wait a minute, we’ve been taken advantage of for fa…",2018-03-07 01:22:21+00:00,0.25,0.087,0.0,0.913
Fox,@realDonaldTrump @SpeakerRyan @GOP @SenateMajLdr @HouseGOP @SenateGOP #MAGA @mitchellvii @FoxNews @BreitbartNews @infowars @seanhannity @NRA @EvangForTrump @VP @marcthiessen @CPAC @DLoesch https://t.co/mqxD1Dr05V,2018-03-07 01:22:21+00:00,0.0,0.0,0.0,1.0
Fox,"RT @Chicago1Ray: Gowdy, Goodlatte demand appointment of special counsel, citing FISA abuses https://t.co/SXcLYV8VeV via the @FoxNews

#Sess…",2018-03-07 01:22:22+00:00,-0.34,0.124,0.234,0.642
Fox,"@SebGorka @LeenieKatSTL @seanhannity @GeraldoRivera @FoxNews @FoxNewsInsider @foxnewsvideo Mayor @LibbySchaaf IS...
The #BorgQueen of the
#BayArea😳💥😱
#Resisitance IS FUTILE,
YOU WILL #assimilate🤬
Smh🤦‍♂️
#Dreamers
#Illegals
#SanctuaryCity
#SanctuaryState https://t.co/VSA53XPOfR",2018-03-07 01:22:22+00:00,-0.5622,0.0,0.123,0.877
Fox,"@FoxNews Democrats promoted slavery &amp; 2nd class status for Black folk, now they're promoting 5th class status for White folk. Democrats politicians provoke division. The more genders they engender the more Democrats believe they will prosper, electorally &amp; to hell with the plebiscite.",2018-03-07 01:22:23+00:00,-0.8316,0.096,0.218,0.686
Fox,"RT @FoxNews: Stoneman Douglas High School student Kyle Kashuv: “We have to focus first on what we can achieve, and that is bipartisan chang…",2018-03-07 01:22:24+00:00,0.0,0.0,0.0,1.0
Fox,"RT @FoxNews: .@TomiLahren: ""What’s so great about the Second Amendment is it protects those of us that can’t afford the luxury of armed sec…",2018-03-07 01:22:24+00:00,0.8196,0.255,0.0,0.745
Fox,@FoxNews @Sen_JoeManchin I didn’t know that avoiding draft 5x with lame and untrue bone spurs excuse by Trump is now considered “having a spine” specially if we will face higher prices and loss of jobs with the trade war.,2018-03-07 01:22:25+00:00,-0.8779,0.029,0.255,0.716
Fox,"RT @kurteichenwald: Can you imagine how nuts @FoxNews would go if:
1. An Obama aide said he would ignore a grand jury subpoena.
2. Obama ta…",2018-03-07 01:22:25+00:00,-0.2023,0.101,0.161,0.738
Fox,@TomBurchett @starcrosswolf @rlfcars @texasnewsblog @TexasPress @TexasPoliceAssn @TexasGOP @TexasPolitica @TexasPoliceAssc @TexasNewswatch @TexasAFLCIO @AARPTX @FoxNews  https://t.co/OuEgfRHWyC,2018-03-07 01:22:25+00:00,0.0,0.0,0.0,1.0
Fox,"RT @FoxNews: Stoneman Douglas High School student Kyle Kashuv: “We have to focus first on what we can achieve, and that is bipartisan chang…",2018-03-07 01:22:26+00:00,0.0,0.0,0.0,1.0
Fox,"@melissae777 @Kimzjourney @CheekyM18628616 @blp3 @EricTrump @FoxNews @seanhannity @TuckerCarlson oh yes if Breitbart says so, it has to be right. They checked with Alex Jones and his Infowar first to verify this, I am sure.",2018-03-07 01:22:28+00:00,0.6124,0.139,0.0,0.861
Fox,RT @FoxNews: .@TGowdySC explains why he's calling for a special counsel to investigate alleged bias and FISA abuse inside the @TheJusticeDe…,2018-03-07 01:22:28+00:00,-0.4404,0.107,0.221,0.672
Fox,RT @EricTrump: Congratulations @FoxNews: Fox has 15 of the top 20 shows with @SeanHannity and @TuckerCarlson leading the pack at 1st and 2n…,2018-03-07 01:22:29+00:00,0.6908,0.213,0.0,0.787
Fox,"@KyleKashuv @13kibber @benshapiro @RubinReport @realDailyWire Just seen you on @FoxNews .....You’re a breath of fresh air! Keep up the good work, and shame on those trying to stifle your voice! Please follow this Patriot!",2018-03-07 01:22:29+00:00,0.6458,0.207,0.077,0.716
Fox,"RT @FoxNews: .@POTUS: ""The @WhiteHouse has tremendous energy. It has tremendous spirit. It is a great place to be working...Believe me, eve…",2018-03-07 01:22:31+00:00,0.7845,0.305,0.0,0.695
Fox,RT @FoxNews: .@RandPaul: “I think the FISA court has way too much power but I also believe that special counsels are given too much power.”…,2018-03-07 01:22:31+00:00,0.5499,0.134,0.0,0.866
Fox,RT @FoxNews: Dating app Bumble bans guns from users' profile pictures in response to mass shootings https://t.co/RzhPT4S76K,2018-03-07 01:22:31+00:00,0.0,0.0,0.0,1.0
Fox,"@FoxNews @POTUS So glad trump personally investigated the Russian hoax that actually happened but didn't actually do anything so he will punish them by not doing anything.
Who needs intelligence agencies
Or intelligence at all?",2018-03-07 01:22:31+00:00,0.5995,0.222,0.139,0.638
Fox,"#releasetheVIDEO 
#HRCVideo 
#HRCVid 
#Hillary 
#SetTheStage
#draintheswamp 
#DeepState 
#QAnon 
#TheGreatAwakening 
@Potus @FoxNews @seanhannity https://t.co/7MZ8ZESOKQ",2018-03-07 01:22:32+00:00,0.0,0.0,0.0,1.0
Fox,RT @ConradCortez: Gowdy &amp;Goodlatte demand appointment of special counsel:citing FISA abuses @FoxNews @DallasIrey @DateanInmate @ScottPresle…,2018-03-07 01:22:33+00:00,-0.34,0.136,0.258,0.606
